time	V(vout)
Step Information: Run=0  (Run: 1/65)
4.289000774964979e+000	3.298128e+000
4.289077068910292e+000	3.298126e+000
4.289229656800917e+000	3.298120e+000
4.290145184144667e+000	3.298069e+000
4.291365887269667e+000	3.297787e+000
4.291671063050917e+000	3.297511e+000
4.291680599794081e+000	3.297465e+000
4.291699673280409e+000	3.297264e+000
4.291705633744886e+000	3.297130e+000
4.291708017930677e+000	3.296992e+000
4.291712786302259e+000	3.296532e+000
4.291713498138074e+000	3.296374e+000
4.291714921809701e+000	3.295826e+000
4.291715160577180e+000	3.295663e+000
4.291715638112138e+000	3.295175e+000
4.291715757495878e+000	3.294999e+000
4.291715996263356e+000	3.294477e+000
4.291716205763954e+000	3.293866e+000
4.291716233893420e+000	3.293754e+000
4.291716290152354e+000	3.293456e+000
4.291716402670220e+000	3.292623e+000
4.291716534743574e+000	3.291114e+000
4.291716599224529e+000	3.289858e+000
4.291716650543688e+000	3.288218e+000
4.291716685566337e+000	3.286389e+000
4.291716722052584e+000	3.283204e+000
4.291716750387219e+000	3.278864e+000
4.291716772612300e+000	3.272668e+000
4.291716790064663e+000	3.263775e+000
4.291716804576760e+000	3.250325e+000
4.291716817737489e+000	3.227883e+000
4.291716832694122e+000	3.184600e+000
4.291716846470970e+000	3.123618e+000
4.291716869526362e+000	2.992165e+000
4.291716890676057e+000	2.857773e+000
4.291716916057120e+000	2.688624e+000
4.291716959234214e+000	2.395851e+000
4.291717045588402e+000	1.806463e+000
4.291717218296776e+000	6.336699e-001
4.291717283659065e+000	2.176470e-001
4.291717317531830e+000	3.362261e-002
4.291717317736207e+000	3.283194e-002
4.291717318144961e+000	3.173876e-002
4.291717318962469e+000	2.981682e-002
4.291717320597486e+000	2.639801e-002
4.291717322290770e+000	2.339138e-002
4.291717325677340e+000	1.868207e-002
4.291717329758574e+000	1.456641e-002
4.291717334873893e+000	1.111677e-002
4.291717339560901e+000	9.036669e-003
4.291717344584908e+000	7.567478e-003
4.291717350439148e+000	6.421701e-003
4.291717358394720e+000	5.390617e-003
4.291717367164573e+000	4.650713e-003
4.291717379386337e+000	3.999594e-003
4.291717394200118e+000	3.506266e-003
4.291717415052797e+000	3.087301e-003
4.291717441723807e+000	2.770019e-003
4.291717480675187e+000	2.505934e-003
4.291717533061976e+000	2.308452e-003
4.291717613061968e+000	2.148275e-003
4.291717726336694e+000	2.031564e-003
4.291717909159637e+000	1.940037e-003
4.291718182742756e+000	1.876237e-003
4.291718656394689e+000	1.828791e-003
4.291720841249184e+000	1.778687e-003
4.291723702353608e+000	1.767729e-003
4.291729424562457e+000	1.763716e-003
4.317108772005884e+000	1.761381e-003
4.341522834505884e+000	1.759715e-003
4.365936897005884e+000	1.758252e-003
4.390350959505884e+000	1.756968e-003
4.414765022005884e+000	1.755839e-003
4.439179084505884e+000	1.754848e-003
4.463593147005884e+000	1.753978e-003
4.488007209505884e+000	1.753213e-003
4.512421272005884e+000	1.752542e-003
4.536835334505884e+000	1.751953e-003
4.561249397005884e+000	1.751439e-003
4.585663459505884e+000	1.751003e-003
4.610077522005884e+000	1.750676e-003
4.634491584505884e+000	1.750557e-003
4.658905647005884e+000	1.750892e-003
4.683319709505884e+000	1.752220e-003
4.707733772005884e+000	1.755723e-003
4.732147834505884e+000	1.764834e-003
4.756561897005884e+000	1.803230e-003
4.761444709505884e+000	1.865974e-003
4.766327522005884e+000	1.994795e-003
4.766556403841822e+000	1.993103e-003
4.766937873568384e+000	2.076229e-003
4.767128608431666e+000	2.163924e-003
4.767223975863306e+000	2.277071e-003
4.767262122835962e+000	2.378303e-003
4.767271659579127e+000	2.424954e-003
4.767292521204798e+000	2.588601e-003
4.767300865855066e+000	2.749476e-003
4.767303250040857e+000	2.844277e-003
4.767308018412440e+000	3.127654e-003
4.767309206420268e+000	3.277102e-003
4.767311582435923e+000	3.784087e-003
4.767311964473373e+000	3.939221e-003
4.767312728548272e+000	4.433143e-003
4.767312919566997e+000	4.631700e-003
4.767313301604447e+000	5.207007e-003
4.767313397113809e+000	5.418319e-003
4.767313588132534e+000	6.032882e-003
4.767313726103102e+000	6.696353e-003
4.767313855863373e+000	7.604454e-003
4.767313888303440e+000	7.938427e-003
4.767313953183575e+000	8.905747e-003
4.767314020052573e+000	1.040258e-002
4.767314075337747e+000	1.240696e-002
4.767314112095793e+000	1.459762e-002
4.767314138482552e+000	1.716130e-002
4.767314160907599e+000	2.067563e-002
4.767314179867229e+000	2.554680e-002
4.767314196246533e+000	3.264018e-002
4.767314210658483e+000	4.342958e-002
4.767314223920166e+000	6.094402e-002
4.767314237304288e+000	9.152726e-002
4.767314251472201e+000	1.432000e-001
4.767314268327100e+000	2.281823e-001
4.767314287353249e+000	3.428144e-001
4.767314309778769e+000	4.889461e-001
4.767314338354356e+000	6.807438e-001
4.767314390967855e+000	1.038608e+000
4.767314496194854e+000	1.752645e+000
4.767314706648852e+000	3.098500e+000
4.767314749352110e+000	3.279004e+000
4.767314759905939e+000	3.293010e+000
4.767314764466190e+000	3.293919e+000
4.767314770238335e+000	3.294645e+000
4.767314775394001e+000	3.295122e+000
4.767314781054121e+000	3.295519e+000
4.767314788674208e+000	3.295926e+000
4.767314795728204e+000	3.296211e+000
4.767314806556755e+000	3.296537e+000
4.767314817011386e+000	3.296770e+000
4.767314833202042e+000	3.297025e+000
4.767314851768086e+000	3.297229e+000
4.767314883258855e+000	3.297451e+000
4.767314926869266e+000	3.297635e+000
4.767315014090086e+000	3.297823e+000
4.767315163373660e+000	3.297973e+000
4.767315461940809e+000	3.298086e+000
4.767316059075107e+000	3.298163e+000
4.767317253343702e+000	3.298206e+000
4.767319641880892e+000	3.298228e+000
4.767324418955273e+000	3.298236e+000
4.767333973104033e+000	3.298238e+000
4.772206588971886e+000	3.298237e+000
4.781972213971886e+000	3.298238e+000
4.791737838971886e+000	3.298239e+000
4.801503463971886e+000	3.298239e+000
4.816151901471886e+000	3.298240e+000
4.830800338971886e+000	3.298241e+000
4.850331588971886e+000	3.298242e+000
4.869862838971886e+000	3.298243e+000
4.894276901471886e+000	3.298244e+000
4.923573776471886e+000	3.298245e+000
4.957753463971886e+000	3.298247e+000
4.991933151471886e+000	3.298248e+000
4.996815963971886e+000	3.298248e+000
5.000000000000000e+000	3.298248e+000
Step Information: Run=51  (Run: 52/65)
0.000000000000000e+000	0.000000e+000
9.999999717180685e-010	8.245448e-005
1.999999943436137e-009	1.648100e-004
1.599999954748910e-008	1.308920e-003
3.199999909497819e-008	2.692894e-003
5.772800740901332e-008	5.382710e-003
8.702404456250509e-008	9.558957e-003
1.134037903373983e-007	1.466150e-002
1.403539663731162e-007	2.077815e-002
1.569003096963570e-007	2.443842e-002
1.786839262290877e-007	2.872394e-002
2.069862957810486e-007	3.379270e-002
2.333938741412588e-007	3.829337e-002
2.730319732108384e-007	4.491325e-002
3.218073396437753e-007	5.299997e-002
4.193580725096492e-007	6.911605e-002
5.565659106708973e-007	9.175837e-002
1.379812939638386e-006	2.275370e-001
2.477475644928372e-006	4.085582e-001
4.672801055508342e-006	7.705958e-001
9.063451876668284e-006	1.494668e+000
1.784475351898817e-005	2.942809e+000
2.000000000000000e-005	3.298234e+000
2.008908830558731e-005	3.298234e+000
2.026726491676192e-005	3.298235e+000
1.479533710436803e-003	3.298235e+000
2.939156509179192e-003	3.298236e+000
5.858402106663972e-003	3.298236e+000
1.074121460666397e-002	3.298236e+000
1.562402710666397e-002	3.298237e+000
2.050683960666397e-002	3.298237e+000
3.027246460666397e-002	3.298238e+000
4.003808960666397e-002	3.298238e+000
5.468652710666397e-002	3.298239e+000
6.933496460666397e-002	3.298240e+000
8.886621460666397e-002	3.298241e+000
1.083974646066640e-001	3.298242e+000
1.328115271066640e-001	3.298243e+000
1.621084021066640e-001	3.298244e+000
1.962880896066640e-001	3.298246e+000
2.304677771066640e-001	3.298247e+000
2.695302771066640e-001	3.298248e+000
3.085927771066640e-001	3.298249e+000
3.476552771066640e-001	3.298249e+000
3.916005896066640e-001	3.298249e+000
4.404287146066640e-001	3.298248e+000
4.794912146066640e-001	3.298244e+000
5.136709021066640e-001	3.298227e+000
5.386953161691640e-001	3.298123e+000
5.402211950754140e-001	3.298067e+000
5.409841345285390e-001	3.297998e+000
5.413656042551015e-001	3.297916e+000
5.415576900063610e-001	3.297825e+000
5.415974988737722e-001	3.297779e+000
5.416771166085945e-001	3.297625e+000
5.417019971507265e-001	3.297515e+000
5.417144374217925e-001	3.297394e+000
5.417194135302189e-001	3.297250e+000
5.417293657470717e-001	3.296703e+000
5.417306811471044e-001	3.296537e+000
5.417310099971127e-001	3.296460e+000
5.417316676971290e-001	3.296215e+000
5.417329830971618e-001	3.295492e+000
5.417331352760935e-001	3.295335e+000
5.417334396339567e-001	3.294850e+000
5.417336272560347e-001	3.294364e+000
5.417339542680316e-001	3.293079e+000
5.417340123358888e-001	3.292608e+000
5.417340516578278e-001	3.292205e+000
5.417341303017058e-001	3.291117e+000
5.417341894086745e-001	3.289865e+000
5.417342495641652e-001	3.287802e+000
5.417342880143592e-001	3.285619e+000
5.417343161512322e-001	3.282996e+000
5.417343380538245e-001	3.279655e+000
5.417343586385907e-001	3.274405e+000
5.417343763168155e-001	3.266570e+000
5.417343914364466e-001	3.254573e+000
5.417344048606776e-001	3.235348e+000
5.417344182388525e-001	3.202094e+000
5.417344323294804e-001	3.146906e+000
5.417344499479407e-001	3.053997e+000
5.417344691518106e-001	2.936104e+000
5.417344909992369e-001	2.792876e+000
5.417345230724262e-001	2.577049e+000
5.417345834459900e-001	2.165859e+000
5.417347041931178e-001	1.340220e+000
5.417347986167113e-001	6.981947e-001
5.417348533945412e-001	3.349970e-001
5.417348842003108e-001	1.456947e-001
5.417349006571943e-001	6.190851e-002
5.417349088161779e-001	3.459921e-002
5.417349187214332e-001	1.647657e-002
5.417349224730752e-001	1.268816e-002
5.417349265470884e-001	1.041163e-002
5.417349313259059e-001	8.594983e-003
5.417349372578123e-001	7.069030e-003
5.417349430248721e-001	6.086596e-003
5.417349522801360e-001	5.060072e-003
5.417349609901384e-001	4.433721e-003
5.417349760116267e-001	3.765145e-003
5.417349907421429e-001	3.357037e-003
5.417350169912568e-001	2.930677e-003
5.417350441732415e-001	2.669658e-003
5.417350942838607e-001	2.404873e-003
5.417351490881034e-001	2.244113e-003
5.417352550092709e-001	2.086070e-003
5.417353765462007e-001	1.992566e-003
5.417356196200606e-001	1.908538e-003
5.417360110917707e-001	1.849608e-003
5.417367940351909e-001	1.807249e-003
5.417383599220313e-001	1.780680e-003
5.417414916957122e-001	1.767333e-003
5.417477552430740e-001	1.762373e-003
5.676803506467908e-001	1.761522e-003
5.969772256467908e-001	1.759705e-003
6.262741006467908e-001	1.758127e-003
6.555709756467908e-001	1.756756e-003
6.848678506467908e-001	1.755565e-003
7.141647256467908e-001	1.754531e-003
7.434616006467908e-001	1.753633e-003
7.727584756467908e-001	1.752853e-003
8.020553506467908e-001	1.752176e-003
8.313522256467908e-001	1.751590e-003
8.606491006467908e-001	1.751093e-003
8.899459756467908e-001	1.750712e-003
9.192428506467908e-001	1.750555e-003
9.485397256467908e-001	1.750916e-003
9.778366006467908e-001	1.752491e-003
1.007133475646791e+000	1.756933e-003
1.036430350646791e+000	1.770006e-003
1.055961600646791e+000	1.804380e-003
1.060844413146791e+000	1.849632e-003
1.065727225646791e+000	1.936955e-003
1.065956107482728e+000	1.935833e-003
1.066928855285463e+000	2.051777e-003
1.067195884094057e+000	2.165544e-003
1.067291251525697e+000	2.262175e-003
1.067338935241518e+000	2.371344e-003
1.067362777099428e+000	2.492499e-003
1.067374698028383e+000	2.616369e-003
1.067379466399965e+000	2.761332e-003
1.067389003143129e+000	3.316595e-003
1.067390228935836e+000	3.478473e-003
1.067390535384013e+000	3.548199e-003
1.067391148280366e+000	3.768511e-003
1.067392396371038e+000	4.400839e-003
1.067392574754757e+000	4.582229e-003
1.067392778621865e+000	4.884791e-003
1.067393186356080e+000	5.716634e-003
1.067393256135028e+000	5.937411e-003
1.067393395692924e+000	6.605616e-003
1.067393520047618e+000	7.408566e-003
1.067393551136291e+000	7.696474e-003
1.067393613313638e+000	8.521006e-003
1.067393690546841e+000	1.006623e-002
1.067393754456326e+000	1.218229e-002
1.067393794379095e+000	1.441230e-002
1.067393820876684e+000	1.687473e-002
1.067393844262954e+000	2.040047e-002
1.067393863607485e+000	2.519330e-002
1.067393880190570e+000	3.213436e-002
1.067393894696478e+000	4.262706e-002
1.067393907990880e+000	5.957589e-002
1.067393921308437e+000	8.906604e-002
1.067393935505048e+000	1.395392e-001
1.067393951909204e+000	2.209178e-001
1.067393970832035e+000	3.340650e-001
1.067393993178333e+000	4.792100e-001
1.067394020889709e+000	6.649673e-001
1.067394071099418e+000	1.006274e+000
1.067394171518835e+000	1.689924e+000
1.067394372357670e+000	2.991246e+000
1.067394429893148e+000	3.270425e+000
1.067394440902431e+000	3.291757e+000
1.067394445982537e+000	3.293213e+000
1.067394451854667e+000	3.294238e+000
1.067394460328001e+000	3.295095e+000
1.067394467623234e+000	3.295614e+000
1.067394474911028e+000	3.295982e+000
1.067394485194211e+000	3.296360e+000
1.067394494519620e+000	3.296615e+000
1.067394507651509e+000	3.296872e+000
1.067394523073711e+000	3.297090e+000
1.067394545686439e+000	3.297306e+000
1.067394577190242e+000	3.297498e+000
1.067394637313429e+000	3.297704e+000
1.067394733187001e+000	3.297872e+000
1.067394924934145e+000	3.298012e+000
1.067395308428431e+000	3.298117e+000
1.067397609394152e+000	3.298216e+000
1.067400677348446e+000	3.298231e+000
1.067406813257035e+000	3.298236e+000
1.073677711834380e+000	3.298237e+000
1.083443336834380e+000	3.298238e+000
1.093208961834380e+000	3.298239e+000
1.107857399334380e+000	3.298239e+000
1.122505836834380e+000	3.298240e+000
1.142037086834380e+000	3.298241e+000
1.161568336834380e+000	3.298242e+000
1.185982399334380e+000	3.298244e+000
1.215279274334380e+000	3.298244e+000
1.249458961834380e+000	3.298246e+000
1.283638649334380e+000	3.298247e+000
1.322701149334380e+000	3.298248e+000
1.361763649334380e+000	3.298249e+000
1.400826149334380e+000	3.298249e+000
1.444771461834380e+000	3.298249e+000
1.493599586834380e+000	3.298248e+000
1.532662086834380e+000	3.298243e+000
1.566841774334380e+000	3.298226e+000
1.586373024334380e+000	3.298152e+000
1.591255836834380e+000	1.833053e+000
1.591866188396880e+000	5.673525e-003
1.591867639437710e+000	1.764482e-003
1.617339450594259e+000	1.761506e-003
1.646636325594259e+000	1.759691e-003
1.675933200594259e+000	1.758115e-003
1.705230075594259e+000	1.756746e-003
1.734526950594259e+000	1.755557e-003
1.763823825594259e+000	1.754524e-003
1.793120700594259e+000	1.753627e-003
1.822417575594259e+000	1.752848e-003
1.851714450594259e+000	1.752172e-003
1.881011325594259e+000	1.751587e-003
1.910308200594259e+000	1.751091e-003
1.939605075594259e+000	1.750711e-003
1.968901950594259e+000	1.750557e-003
1.998198825594259e+000	1.750926e-003
2.027495700594259e+000	1.752519e-003
2.056792575594259e+000	1.757007e-003
2.086089450594259e+000	1.770237e-003
2.105620700594259e+000	1.805831e-003
2.110503513094259e+000	1.849834e-003
2.115615207430197e+000	1.956305e-003
2.115920383211447e+000	2.000757e-003
2.116549808260275e+000	2.147808e-003
2.116664249178244e+000	2.254033e-003
2.116683322664572e+000	2.287091e-003
2.116721469637228e+000	2.390153e-003
2.116731006380392e+000	2.438738e-003
2.116750079866720e+000	2.602411e-003
2.116754848238302e+000	2.702909e-003
2.116764384981466e+000	3.069124e-003
2.116765470640915e+000	3.159988e-003
2.116767641959812e+000	3.466141e-003
2.116768184789536e+000	3.594921e-003
2.116769270448985e+000	3.981881e-003
2.116769541863847e+000	4.134576e-003
2.116770084693571e+000	4.571789e-003
2.116770220401002e+000	4.729113e-003
2.116770491815864e+000	5.200501e-003
2.116770759949879e+000	5.846206e-003
2.116770826983383e+000	6.091022e-003
2.116770961050391e+000	6.804401e-003
2.116771072154320e+000	7.664977e-003
2.116771153848578e+000	8.662118e-003
2.116771222737506e+000	9.964206e-003
2.116771267460937e+000	1.131400e-002
2.116771312526001e+000	1.350365e-002
2.116771346197326e+000	1.616723e-002
2.116771371085557e+000	1.942435e-002
2.116771391056150e+000	2.374575e-002
2.116771408012326e+000	2.987777e-002
2.116771422895464e+000	3.907167e-002
2.116771436414574e+000	5.367001e-002
2.116771449548714e+000	7.872262e-002
2.116771463996069e+000	1.241571e-001
2.116771478872497e+000	1.924660e-001
2.116771498102059e+000	3.034233e-001
2.116771520871590e+000	4.491757e-001
2.116771545830941e+000	6.156219e-001
2.116771588536388e+000	9.052397e-001
2.116771673947281e+000	1.488247e+000
2.116771844769067e+000	2.648794e+000
2.116771910773020e+000	3.071639e+000
2.116771944829074e+000	3.261262e+000
2.116771944857378e+000	3.261398e+000
2.116771944895117e+000	3.261568e+000
2.116771944970595e+000	3.261880e+000
2.116771945121550e+000	3.262430e+000
2.116771945423460e+000	3.263383e+000
2.116771946027281e+000	3.265072e+000
2.116771947029150e+000	3.267618e+000
2.116771948667412e+000	3.271264e+000
2.116771951943936e+000	3.277070e+000
2.116771956860624e+000	3.283417e+000
2.116771961119494e+000	3.287133e+000
2.116771965846071e+000	3.289790e+000
2.116771970940731e+000	3.291681e+000
2.116771976151051e+000	3.292969e+000
2.116771982581012e+000	3.294023e+000
2.116771991236616e+000	3.294960e+000
2.116772000752814e+000	3.295624e+000
2.116772014815917e+000	3.296238e+000
2.116772030892952e+000	3.296673e+000
2.116772055452276e+000	3.297067e+000
2.116772084930835e+000	3.297344e+000
2.116772131775933e+000	3.297591e+000
2.116772190886448e+000	3.297762e+000
2.116772289412575e+000	3.297910e+000
2.116772420114717e+000	3.298009e+000
2.116772652118444e+000	3.298092e+000
2.116772975362260e+000	3.298145e+000
2.116774895497347e+000	3.298214e+000
2.116777455677464e+000	3.298230e+000
2.116782576037696e+000	3.298236e+000
2.116792816758161e+000	3.298237e+000
2.122015584195259e+000	3.298237e+000
2.131781209195259e+000	3.298238e+000
2.141546834195259e+000	3.298239e+000
2.156195271695259e+000	3.298239e+000
2.170843709195259e+000	3.298240e+000
2.190374959195259e+000	3.298241e+000
2.209906209195259e+000	3.298242e+000
2.234320271695259e+000	3.298244e+000
2.263617146695259e+000	3.298244e+000
2.297796834195259e+000	3.298246e+000
2.331976521695259e+000	3.298247e+000
2.371039021695259e+000	3.298248e+000
2.410101521695259e+000	3.298249e+000
2.449164021695259e+000	3.298249e+000
2.493109334195259e+000	3.298249e+000
2.541937459195259e+000	3.298248e+000
2.580999959195259e+000	3.298243e+000
2.615179646695259e+000	3.298227e+000
2.634710896695259e+000	3.298169e+000
2.639593709195259e+000	3.298111e+000
2.640204060757759e+000	3.298094e+000
2.641424763882759e+000	3.298024e+000
2.641729939664009e+000	3.297947e+000
2.642340291226509e+000	3.297615e+000
2.642364133084419e+000	3.297559e+000
2.642373669827583e+000	3.297494e+000
2.642392743313911e+000	3.297258e+000
2.642397511685493e+000	3.297138e+000
2.642401087964180e+000	3.296953e+000
2.642401684010627e+000	3.296910e+000
2.642402876103523e+000	3.296775e+000
2.642405260289314e+000	3.296376e+000
2.642405791204423e+000	3.296201e+000
2.642406853034641e+000	3.295633e+000
2.642407066166896e+000	3.295435e+000
2.642407492431405e+000	3.294839e+000
2.642407598997532e+000	3.294614e+000
2.642407812129786e+000	3.293989e+000
2.642407865412850e+000	3.293776e+000
2.642407971978977e+000	3.293143e+000
2.642408120920379e+000	3.291810e+000
2.642408204568663e+000	3.290681e+000
2.642408217930720e+000	3.290416e+000
2.642408244654834e+000	3.289683e+000
2.642408298103064e+000	3.287494e+000
2.642408351495062e+000	3.283625e+000
2.642408385789142e+000	3.278707e+000
2.642408409151812e+000	3.272125e+000
2.642408426402205e+000	3.262999e+000
2.642408440628154e+000	3.249276e+000
2.642408453669196e+000	3.226299e+000
2.642408468515813e+000	3.182250e+000
2.642408482408136e+000	3.120323e+000
2.642408502744684e+000	3.004415e+000
2.642408524585371e+000	2.865684e+000
2.642408548832629e+000	2.704381e+000
2.642408591236323e+000	2.417046e+000
2.642408674504970e+000	1.848697e+000
2.642408841042264e+000	7.152912e-001
2.642408907919563e+000	2.781322e-001
2.642408943642125e+000	7.585674e-002
2.642408955912894e+000	2.977044e-002
2.642408963170990e+000	1.642171e-002
2.642408966993566e+000	1.289738e-002
2.642408972317678e+000	9.961029e-003
2.642408976294207e+000	8.455524e-003
2.642408980790391e+000	7.283197e-003
2.642408985890858e+000	6.329223e-003
2.642408991823507e+000	5.543245e-003
2.642408999663707e+000	4.819694e-003
2.642409008426177e+000	4.268893e-003
2.642409021503228e+000	3.726124e-003
2.642409035680602e+000	3.345465e-003
2.642409059079080e+000	2.956563e-003
2.642409083762285e+000	2.708146e-003
2.642409133128696e+000	2.427491e-003
2.642409182189723e+000	2.269244e-003
2.642409280311777e+000	2.111988e-003
2.642409431506683e+000	1.994346e-003
2.642409733896495e+000	1.899967e-003
2.642410338676118e+000	1.832588e-003
2.642411548235364e+000	1.792277e-003
2.642413967353856e+000	1.772063e-003
2.642418805590841e+000	1.764362e-003
2.642428482064811e+000	1.762513e-003
2.671777546289228e+000	1.761294e-003
2.701074421289228e+000	1.759507e-003
2.730371296289228e+000	1.757954e-003
2.759668171289228e+000	1.756606e-003
2.788965046289228e+000	1.755435e-003
2.818261921289228e+000	1.754418e-003
2.847558796289228e+000	1.753534e-003
2.876855671289228e+000	1.752767e-003
2.906152546289228e+000	1.752101e-003
2.935449421289228e+000	1.751525e-003
2.964746296289228e+000	1.751039e-003
2.994043171289228e+000	1.750677e-003
3.023340046289228e+000	1.750560e-003
3.052636921289228e+000	1.751016e-003
3.081933796289228e+000	1.752811e-003
3.111230671289228e+000	1.757815e-003
3.135644733789228e+000	1.768886e-003
3.155175983789228e+000	1.798941e-003
3.160058796289228e+000	1.827226e-003
3.164941608789228e+000	1.882517e-003
3.165551960351728e+000	1.896529e-003
3.166772663476728e+000	1.948816e-003
3.167077839257978e+000	1.979457e-003
3.167688190820478e+000	2.094281e-003
3.167878925683759e+000	2.174357e-003
3.167974293115400e+000	2.280436e-003
3.168012440088056e+000	2.375268e-003
3.168021976831220e+000	2.416982e-003
3.168041050317548e+000	2.549586e-003
3.168045818689130e+000	2.613503e-003
3.168055355432294e+000	2.829421e-003
3.168057739618085e+000	2.953663e-003
3.168062507989667e+000	3.396669e-003
3.168063185804542e+000	3.531340e-003
3.168064541434292e+000	3.988074e-003
3.168064880341730e+000	4.194221e-003
3.168065558156605e+000	4.838419e-003
3.168065703854329e+000	5.067929e-003
3.168065995249776e+000	5.744767e-003
3.168066068098638e+000	5.993880e-003
3.168066213796362e+000	6.718498e-003
3.168066320007962e+000	7.505863e-003
3.168066418481204e+000	8.556522e-003
3.168066439427300e+000	8.874649e-003
3.168066481319492e+000	9.794937e-003
3.168066544061335e+000	1.188871e-002
3.168066593586441e+000	1.468926e-002
3.168066625523170e+000	1.785530e-002
3.168066647596729e+000	2.158900e-002
3.168066665311784e+000	2.658390e-002
3.168066680814187e+000	3.391178e-002
3.168066694823072e+000	4.528324e-002
3.168066707984238e+000	6.407654e-002
3.168066721547660e+000	9.723648e-002
3.168066735677841e+000	1.516432e-001
3.168066753735110e+000	2.459585e-001
3.168066773213773e+000	3.653329e-001
3.168066796288687e+000	5.167107e-001
3.168066826190922e+000	7.179157e-001
3.168066885995391e+000	1.125251e+000
3.168067005604329e+000	1.943054e+000
3.168067103563020e+000	2.611026e+000
3.168067128052692e+000	2.774618e+000
3.168067177032038e+000	3.087922e+000
3.168067198622653e+000	3.210096e+000
3.168067209943807e+000	3.257495e+000
3.168067216484042e+000	3.274561e+000
3.168067221214289e+000	3.282062e+000
3.168067226285940e+000	3.287114e+000
3.168067229713125e+000	3.289249e+000
3.168067233654000e+000	3.290933e+000
3.168067237761232e+000	3.292199e+000
3.168067241802328e+000	3.293113e+000
3.168067246396375e+000	3.293884e+000
3.168067252107711e+000	3.294593e+000
3.168067258123041e+000	3.295139e+000
3.168067266705020e+000	3.295695e+000
3.168067275875366e+000	3.296113e+000
3.168067289995374e+000	3.296549e+000
3.168067304955028e+000	3.296854e+000
3.168067331872491e+000	3.297198e+000
3.168067358029725e+000	3.297405e+000
3.168067410344192e+000	3.297636e+000
3.168067478798121e+000	3.297801e+000
3.168067615705980e+000	3.297953e+000
3.168067860226415e+000	3.298068e+000
3.168068349267286e+000	3.298148e+000
3.168071283512508e+000	3.298223e+000
3.168075195839473e+000	3.298234e+000
3.168083020493401e+000	3.298238e+000
3.176079816808163e+000	3.298237e+000
3.185845441808163e+000	3.298238e+000
3.195611066808163e+000	3.298239e+000
3.210259504308163e+000	3.298239e+000
3.224907941808163e+000	3.298240e+000
3.244439191808163e+000	3.298242e+000
3.263970441808163e+000	3.298243e+000
3.288384504308163e+000	3.298244e+000
3.317681379308163e+000	3.298245e+000
3.351861066808163e+000	3.298246e+000
3.386040754308163e+000	3.298247e+000
3.425103254308163e+000	3.298248e+000
3.464165754308163e+000	3.298249e+000
3.503228254308163e+000	3.298249e+000
3.547173566808163e+000	3.298249e+000
3.596001691808163e+000	3.298248e+000
3.635064191808163e+000	3.298243e+000
3.669243879308163e+000	3.298223e+000
3.683892316808163e+000	3.298188e+000
3.688775129308163e+000	3.298160e+000
3.689385480870663e+000	3.298152e+000
3.690606183995663e+000	3.298112e+000
3.693123884190976e+000	3.297976e+000
3.693276472081601e+000	3.297929e+000
3.693591184606015e+000	3.297780e+000
3.693657941808163e+000	3.297675e+000
3.693681783666074e+000	3.297600e+000
3.693691320409238e+000	3.297537e+000
3.693710393895566e+000	3.297328e+000
3.693716354360043e+000	3.297197e+000
3.693718738545834e+000	3.297072e+000
3.693723506917416e+000	3.296683e+000
3.693724372040779e+000	3.296535e+000
3.693726102287503e+000	3.296031e+000
3.693726398877133e+000	3.295870e+000
3.693726992056393e+000	3.295377e+000
3.693727140351208e+000	3.295191e+000
3.693727436940839e+000	3.294677e+000
3.693727511088246e+000	3.294501e+000
3.693727659383061e+000	3.293965e+000
3.693727882745447e+000	3.292921e+000
3.693727917389309e+000	3.292667e+000
3.693727986677034e+000	3.291856e+000
3.693728051695240e+000	3.290778e+000
3.693728118747990e+000	3.289020e+000
3.693728179196464e+000	3.286284e+000
3.693728214574192e+000	3.283431e+000
3.693728238637918e+000	3.280030e+000
3.693728259693500e+000	3.274956e+000
3.693728277382224e+000	3.267540e+000
3.693728292655037e+000	3.256135e+000
3.693728306130485e+000	3.238029e+000
3.693728319407536e+000	3.206821e+000
3.693728333530214e+000	3.153909e+000
3.693728350124869e+000	3.068818e+000
3.693728368740994e+000	2.956026e+000
3.693728390242740e+000	2.815898e+000
3.693728419855418e+000	2.617160e+000
3.693728474757714e+000	2.243679e+000
3.693728584046771e+000	1.498205e+000
3.693728749389667e+000	3.990709e-001
3.693728808591828e+000	3.955856e-002
3.693728808608088e+000	3.945677e-002
3.693728808629769e+000	3.935727e-002
3.693728808673129e+000	3.918221e-002
3.693728808759850e+000	3.885680e-002
3.693728808933292e+000	3.826796e-002
3.693728809280176e+000	3.721032e-002
3.693728809973944e+000	3.528647e-002
3.693728811266916e+000	3.204160e-002
3.693728813476079e+000	2.736891e-002
3.693728817894405e+000	2.016514e-002
3.693728822125589e+000	1.527776e-002
3.693728826419148e+000	1.203565e-002
3.693728831295074e+000	9.607669e-003
3.693728836151956e+000	7.988323e-003
3.693728841710082e+000	6.754382e-003
3.693728848953380e+000	5.685211e-003
3.693728857422630e+000	4.865963e-003
3.693728868326105e+000	4.193385e-003
3.693728882431662e+000	3.647297e-003
3.693728900816993e+000	3.212447e-003
3.693728925826943e+000	2.860575e-003
3.693728959742062e+000	2.584558e-003
3.693729008091761e+000	2.364501e-003
3.693729076697988e+000	2.195632e-003
